athlete_id,date,time_s,heart_rate_bpm,speed_kmh
A002,2026-11-09,1314,182.0,11.17
A002,2026-11-09,1315,180.0,11.66
A002,2026-11-09,1316,181.0,11.74
A002,2026-11-09,1317,179.0,10.14
A002,2026-11-09,1318,180.0,11.12
A002,2026-11-09,1319,179.0,11.42
A002,2026-11-09,1320,180.0,11.14
A002,2026-11-09,1321,175.0,11.88
A002,2026-11-09,1322,178.0,10.55
A002,2026-11-09,1323,183.0,9.77
A002,2026-11-09,1324,181.0,11.45
A002,2026-11-09,1325,182.0,10.61
A002,2026-11-09,1326,182.0,9.84
A002,2026-11-09,1327,180.0,10.77
A002,2026-11-09,1328,178.0,11.56
A002,2026-11-09,1329,176.0,10.03
A002,2026-11-09,1330,180.0,12.15
A002,2026-11-09,1331,178.0,10.21
A002,2026-11-09,1332,183.0,10.73
A002,2026-11-09,1333,177.0,9.91
A002,2026-11-09,1334,181.0,10.62
A002,2026-11-09,1335,177.0,10.48
A002,2026-11-09,1336,179.0,9.63
A002,2026-11-09,1337,180.0,12.18
A002,2026-11-09,1338,174.0,10.15
A002,2026-11-09,1339,175.0,10.11
A002,2026-11-09,1340,174.0,10.95
A002,2026-11-09,1341,173.0,11.42
A002,2026-11-09,1342,176.0,10.97
A002,2026-11-09,1343,174.0,9.53
A002,2026-11-09,1344,175.0,10.34
A002,2026-11-09,1345,175.0,9.04
A002,2026-11-09,1346,170.0,10.68
A002,2026-11-09,1347,176.0,9.11
A002,2026-11-09,1348,173.0,9.58
A002,2026-11-09,1349,174.0,10.02
A002,2026-11-09,1350,174.0,10.25
A002,2026-11-09,1351,176.0,9.79
A002,2026-11-09,1352,172.0,10.81
A002,2026-11-09,1353,168.0,10.3
A002,2026-11-09,1354,172.0,10.21
A002,2026-11-09,1355,172.0,9.05
A002,2026-11-09,1356,170.0,10.77
A002,2026-11-09,1357,172.0,9.23
A002,2026-11-09,1358,170.0,10.72
A002,2026-11-09,1359,168.0,10.86
A002,2026-11-09,1360,172.0,9.91
A002,2026-11-09,1361,169.0,10.19
A002,2026-11-09,1362,169.0,7.68
A002,2026-11-09,1363,169.0,9.38
A002,2026-11-09,1364,172.0,10.13
A002,2026-11-09,1365,169.0,9.98
A002,2026-11-09,1366,169.0,8.66
A002,2026-11-09,1367,168.0,9.19
A002,2026-11-09,1368,170.0,7.81
A002,2026-11-09,1369,171.0,9.54
A002,2026-11-09,1370,170.0,8.13
A002,2026-11-09,1371,170.0,9.91
A002,2026-11-09,1372,169.0,9.91
A002,2026-11-09,1373,165.0,8.88
A002,2026-11-09,1374,166.0,9.45
A002,2026-11-09,1375,167.0,8.98
A002,2026-11-09,1376,166.0,9.22
A002,2026-11-09,1377,165.0,8.36
A002,2026-11-09,1378,163.0,9.4
A002,2026-11-09,1379,164.0,8.01
A002,2026-11-09,1380,166.0,7.87
A002,2026-11-09,1381,166.0,8.87
A002,2026-11-09,1382,165.0,8.79
A002,2026-11-09,1383,166.0,9.06
A002,2026-11-09,1384,165.0,8.48
A002,2026-11-09,1385,168.0,9.98
A002,2026-11-09,1386,165.0,8.92
A002,2026-11-09,1387,167.0,8.94
A002,2026-11-09,1388,166.0,8.9
A002,2026-11-09,1389,162.0,9.36
A002,2026-11-09,1390,165.0,9.08
A002,2026-11-09,1391,162.0,8.98
A002,2026-11-09,1392,165.0,9.14
A002,2026-11-09,1393,163.0,7.59
A002,2026-11-09,1394,165.0,7.59
A002,2026-11-09,1395,162.0,8.6
A002,2026-11-09,1396,164.0,8.52
A002,2026-11-09,1397,165.0,8.97
A002,2026-11-09,1398,166.0,8.62
A002,2026-11-09,1399,163.0,8.94
A002,2026-11-09,1400,164.0,7.83
A002,2026-11-09,1401,164.0,8.56
A002,2026-11-09,1402,167.0,7.75
A002,2026-11-09,1403,161.0,8.78
A002,2026-11-09,1404,162.0,7.41
A002,2026-11-09,1405,169.0,8.74
A002,2026-11-09,1406,163.0,7.64
A002,2026-11-09,1407,160.0,8.29
A002,2026-11-09,1408,162.0,9.05
A002,2026-11-09,1409,158.0,8.65
A002,2026-11-09,1410,164.0,7.52
A002,2026-11-09,1411,165.0,8.1
A002,2026-11-09,1412,162.0,7.6
A002,2026-11-09,1413,163.0,7.48
A002,2026-11-09,1414,165.0,8.57
A002,2026-11-09,1415,160.0,8.84
A002,2026-11-09,1416,161.0,8.77
A002,2026-11-09,1417,163.0,8.87
A002,2026-11-09,1418,162.0,8.5
A002,2026-11-09,1419,163.0,8.35
A002,2026-11-09,1420,161.0,7.87
A002,2026-11-09,1421,164.0,8.26
A002,2026-11-09,1422,163.0,7.74
A002,2026-11-09,1423,165.0,8.03
A002,2026-11-09,1424,164.0,8.6
A002,2026-11-09,1425,164.0,8.48
A002,2026-11-09,1426,161.0,10.4
A002,2026-11-09,1427,165.0,7.77
A002,2026-11-09,1428,163.0,8.51
A002,2026-11-09,1429,164.0,7.75
A002,2026-11-09,1430,166.0,8.38
A002,2026-11-09,1431,163.0,8.42
A002,2026-11-09,1432,167.0,9.15
A002,2026-11-09,1433,167.0,8.39
A002,2026-11-09,1434,166.0,8.56
A002,2026-11-09,1435,163.0,8.43
A002,2026-11-09,1436,161.0,7.87
A002,2026-11-09,1437,167.0,8.34
A002,2026-11-09,1438,165.0,8.52
A002,2026-11-09,1439,164.0,8.81
A002,2026-11-09,1440,168.0,9.13
A002,2026-11-09,1441,164.0,8.67
A002,2026-11-09,1442,165.0,8.68
A002,2026-11-09,1443,167.0,7.83
A002,2026-11-09,1444,164.0,9.21
A002,2026-11-09,1445,166.0,8.49
A002,2026-11-09,1446,168.0,9.38
A002,2026-11-09,1447,167.0,9.75
A002,2026-11-09,1448,169.0,8.87
A002,2026-11-09,1449,169.0,8.4
A002,2026-11-09,1450,167.0,9.03
A002,2026-11-09,1451,163.0,9.28
A002,2026-11-09,1452,165.0,8.91
A002,2026-11-09,1453,169.0,8.79
A002,2026-11-09,1454,165.0,9.49
A002,2026-11-09,1455,167.0,9.48
A002,2026-11-09,1456,169.0,9.01
A002,2026-11-09,1457,171.0,8.26
A002,2026-11-09,1458,167.0,9.55
A002,2026-11-09,1459,167.0,8.85
A002,2026-11-09,1460,169.0,9.48
A002,2026-11-09,1461,170.0,9.47
A002,2026-11-09,1462,169.0,8.28
A002,2026-11-09,1463,172.0,9.5
A002,2026-11-09,1464,168.0,9.79
A002,2026-11-09,1465,170.0,9.9
A002,2026-11-09,1466,171.0,9.62
A002,2026-11-09,1467,170.0,8.4
A002,2026-11-09,1468,172.0,10.39
A002,2026-11-09,1469,171.0,9.91
A002,2026-11-09,1470,173.0,8.98
A002,2026-11-09,1471,172.0,9.26
A002,2026-11-09,1472,172.0,9.91
A002,2026-11-09,1473,171.0,10.22
A002,2026-11-09,1474,171.0,9.56
A002,2026-11-09,1475,175.0,10.38
A002,2026-11-09,1476,174.0,8.85
A002,2026-11-09,1477,171.0,9.34
A002,2026-11-09,1478,174.0,8.76
A002,2026-11-09,1479,169.0,9.5
A002,2026-11-09,1480,173.0,10.98
A002,2026-11-09,1481,176.0,11.35
A002,2026-11-09,1482,174.0,10.3
A002,2026-11-09,1483,175.0,9.81
A002,2026-11-09,1484,169.0,10.1
A002,2026-11-09,1485,174.0,10.56
A002,2026-11-09,1486,176.0,9.37
A002,2026-11-09,1487,176.0,10.01
A002,2026-11-09,1488,178.0,11.25
A002,2026-11-09,1489,176.0,9.8
A002,2026-11-09,1490,176.0,10.02
A002,2026-11-09,1491,174.0,10.51
A002,2026-11-09,1492,176.0,10.71
A002,2026-11-09,1493,174.0,10.21
A002,2026-11-09,1494,174.0,10.67
A002,2026-11-09,1495,175.0,11.02
A002,2026-11-09,1496,181.0,11.87
A002,2026-11-09,1497,177.0,10.66
A002,2026-11-09,1498,179.0,10.75
A002,2026-11-09,1499,177.0,11.72
A002,2026-11-09,1500,175.0,10.51
A002,2026-11-09,1501,181.0,10.09
A002,2026-11-09,1502,175.0,11.07
A002,2026-11-09,1503,178.0,11.6
A002,2026-11-09,1504,179.0,11.2
A002,2026-11-09,1505,180.0,10.97
A002,2026-11-09,1506,179.0,10.19
A002,2026-11-09,1507,177.0,11.06
A002,2026-11-09,1508,179.0,11.87
A002,2026-11-09,1509,179.0,10.42
A002,2026-11-09,1510,179.0,11.05
A002,2026-11-09,1511,183.0,10.99
A002,2026-11-09,1512,179.0,10.84
A002,2026-11-09,1513,182.0,11.44
A002,2026-11-09,1514,182.0,11.59
A002,2026-11-09,1515,184.0,11.61
A002,2026-11-09,1516,182.0,10.79
A002,2026-11-09,1517,184.0,10.42
A002,2026-11-09,1518,182.0,11.6
A002,2026-11-09,1519,184.0,11.16
A002,2026-11-09,1520,180.0,12.6
A002,2026-11-09,1521,178.0,12.65
A002,2026-11-09,1522,184.0,12.74
A002,2026-11-09,1523,184.0,11.01
A002,2026-11-09,1524,184.0,11.94
A002,2026-11-09,1525,183.0,12.15
A002,2026-11-09,1526,187.0,12.1
A002,2026-11-09,1527,183.0,11.46
A002,2026-11-09,1528,185.0,12.46
A002,2026-11-09,1529,185.0,11.71
A002,2026-11-09,1530,188.0,11.81
A002,2026-11-09,1531,184.0,10.83
A002,2026-11-09,1532,183.0,12.16
A002,2026-11-09,1533,182.0,11.64
A002,2026-11-09,1534,188.0,12.09
A002,2026-11-09,1535,186.0,11.97
A002,2026-11-09,1536,186.0,11.95
A002,2026-11-09,1537,191.0,11.83
A002,2026-11-09,1538,186.0,12.35
A002,2026-11-09,1539,183.0,11.77
A002,2026-11-09,1540,185.0,11.03
A002,2026-11-09,1541,184.0,12.26
A002,2026-11-09,1542,185.0,11.44
A002,2026-11-09,1543,185.0,11.14
A002,2026-11-09,1544,185.0,11.33
A002,2026-11-09,1545,183.0,12.13
A002,2026-11-09,1546,189.0,11.91
A002,2026-11-09,1547,187.0,10.69
A002,2026-11-09,1548,186.0,11.75
A002,2026-11-09,1549,188.0,12.69
A002,2026-11-09,1550,187.0,11.72
A002,2026-11-09,1551,187.0,11.89
A002,2026-11-09,1552,187.0,12.62
A002,2026-11-09,1553,186.0,12.48
A002,2026-11-09,1554,187.0,12.61
A002,2026-11-09,1555,188.0,10.34
A002,2026-11-09,1556,186.0,13.04
A002,2026-11-09,1557,186.0,12.38
A002,2026-11-09,1558,189.0,13.47
A002,2026-11-09,1559,185.0,11.52
A002,2026-11-09,1560,187.0,10.93
A002,2026-11-09,1561,187.0,11.99
A002,2026-11-09,1562,185.0,11.81
A002,2026-11-09,1563,184.0,12.37
A002,2026-11-09,1564,185.0,12.61
A002,2026-11-09,1565,185.0,11.91
A002,2026-11-09,1566,183.0,11.8
A002,2026-11-09,1567,184.0,12.25
A002,2026-11-09,1568,186.0,11.77
A002,2026-11-09,1569,188.0,11.71
A002,2026-11-09,1570,187.0,12.53
A002,2026-11-09,1571,180.0,12.65
A002,2026-11-09,1572,187.0,12.53
A002,2026-11-09,1573,184.0,11.76
A002,2026-11-09,1574,186.0,10.56
A002,2026-11-09,1575,185.0,11.74
A002,2026-11-09,1576,185.0,11.36
A002,2026-11-09,1577,185.0,11.72
A002,2026-11-09,1578,185.0,11.38
A002,2026-11-09,1579,187.0,11.75
A002,2026-11-09,1580,184.0,11.12
A002,2026-11-09,1581,186.0,10.95
A002,2026-11-09,1582,186.0,12.43
A002,2026-11-09,1583,185.0,11.09
A002,2026-11-09,1584,180.0,11.65
A002,2026-11-09,1585,186.0,12.2
A002,2026-11-09,1586,183.0,12.15
A002,2026-11-09,1587,185.0,12.06
A002,2026-11-09,1588,181.0,11.73
A002,2026-11-09,1589,181.0,11.96
A002,2026-11-09,1590,187.0,12.32
A002,2026-11-09,1591,181.0,11.73
A002,2026-11-09,1592,185.0,10.34
A002,2026-11-09,1593,183.0,11.1
A002,2026-11-09,1594,181.0,11.8
A002,2026-11-09,1595,182.0,10.98
A002,2026-11-09,1596,179.0,12.3
A002,2026-11-09,1597,182.0,11.26
A002,2026-11-09,1598,179.0,11.31
A002,2026-11-09,1599,180.0,11.91
A002,2026-11-09,1600,183.0,11.09
A002,2026-11-09,1601,181.0,11.27
A002,2026-11-09,1602,178.0,11.67
A002,2026-11-09,1603,182.0,10.21
A002,2026-11-09,1604,180.0,10.89
A002,2026-11-09,1605,179.0,11.53
A002,2026-11-09,1606,181.0,11.03
A002,2026-11-09,1607,179.0,11.84
A002,2026-11-09,1608,177.0,9.98
A002,2026-11-09,1609,183.0,9.87
A002,2026-11-09,1610,179.0,11.31
A002,2026-11-09,1611,178.0,11.33
A002,2026-11-09,1612,177.0,10.66
A002,2026-11-09,1613,180.0,10.98
A002,2026-11-09,1614,177.0,11.15
A002,2026-11-09,1615,174.0,10.18
A002,2026-11-09,1616,176.0,10.2
A002,2026-11-09,1617,180.0,10.7
A002,2026-11-09,1618,178.0,11.09
A002,2026-11-09,1619,176.0,9.81
A002,2026-11-09,1620,179.0,10.36
A002,2026-11-09,1621,178.0,10.29
A002,2026-11-09,1622,175.0,10.65
A002,2026-11-09,1623,175.0,10.35
A002,2026-11-09,1624,176.0,9.99
A002,2026-11-09,1625,173.0,11.03
A002,2026-11-09,1626,175.0,9.92
A002,2026-11-09,1627,175.0,10.03
A002,2026-11-09,1628,171.0,9.21
A002,2026-11-09,1629,174.0,9.7
A002,2026-11-09,1630,173.0,10.4
A002,2026-11-09,1631,176.0,10.24
A002,2026-11-09,1632,170.0,10.37
A002,2026-11-09,1633,172.0,10.3
A002,2026-11-09,1634,172.0,11.18
A002,2026-11-09,1635,174.0,9.45
A002,2026-11-09,1636,172.0,8.88
A002,2026-11-09,1637,176.0,9.19
A002,2026-11-09,1638,173.0,9.36
A002,2026-11-09,1639,171.0,9.16
A002,2026-11-09,1640,172.0,9.76
A002,2026-11-09,1641,170.0,10.42
A002,2026-11-09,1642,173.0,10.56
A002,2026-11-09,1643,168.0,9.9
A002,2026-11-09,1644,169.0,10.85
A002,2026-11-09,1645,171.0,9.31
A002,2026-11-09,1646,172.0,8.51
A002,2026-11-09,1647,165.0,10.09
A002,2026-11-09,1648,172.0,8.32
A002,2026-11-09,1649,169.0,8.93
A002,2026-11-09,1650,165.0,9.66
A002,2026-11-09,1651,163.0,9.26
A002,2026-11-09,1652,166.0,9.17
A002,2026-11-09,1653,168.0,8.55
A002,2026-11-09,1654,168.0,9.22
A002,2026-11-09,1655,169.0,9.79
A002,2026-11-09,1656,167.0,9.17
A002,2026-11-09,1657,165.0,8.63
A002,2026-11-09,1658,167.0,8.35
A002,2026-11-09,1659,167.0,8.59
A002,2026-11-09,1660,167.0,9.28
A002,2026-11-09,1661,165.0,9.22
A002,2026-11-09,1662,168.0,8.51
A002,2026-11-09,1663,165.0,7.64
A002,2026-11-09,1664,165.0,9.19
A002,2026-11-09,1665,165.0,8.37
A002,2026-11-09,1666,168.0,9.3
A002,2026-11-09,1667,166.0,8.41
A002,2026-11-09,1668,164.0,8.25
A002,2026-11-09,1669,167.0,8.91
A002,2026-11-09,1670,170.0,10.21
A002,2026-11-09,1671,166.0,9.22
A002,2026-11-09,1672,168.0,8.83
A002,2026-11-09,1673,167.0,8.95
A002,2026-11-09,1674,164.0,7.66
A002,2026-11-09,1675,165.0,8.02
A002,2026-11-09,1676,162.0,7.17
A002,2026-11-09,1677,164.0,9.7
A002,2026-11-09,1678,163.0,9.56
A002,2026-11-09,1679,164.0,8.87
A002,2026-11-09,1680,163.0,8.7
A002,2026-11-09,1681,164.0,7.67
A002,2026-11-09,1682,165.0,8.46
A002,2026-11-09,1683,164.0,9.65
A002,2026-11-09,1684,160.0,8.65
A002,2026-11-09,1685,162.0,8.22
A002,2026-11-09,1686,161.0,7.49
A002,2026-11-09,1687,164.0,9.37
A002,2026-11-09,1688,165.0,8.49
A002,2026-11-09,1689,164.0,7.47
A002,2026-11-09,1690,162.0,7.96
A002,2026-11-09,1691,164.0,7.75
A002,2026-11-09,1692,163.0,8.43
A002,2026-11-09,1693,161.0,8.63
A002,2026-11-09,1694,165.0,8.2
A002,2026-11-09,1695,165.0,8.97
A002,2026-11-09,1696,165.0,8.55
A002,2026-11-09,1697,162.0,9.14
A002,2026-11-09,1698,166.0,8.29
A002,2026-11-09,1699,163.0,10.33
A002,2026-11-09,1700,165.0,8.17
A002,2026-11-09,1701,163.0,7.97
A002,2026-11-09,1702,163.0,7.9
A002,2026-11-09,1703,159.0,8.39
A002,2026-11-09,1704,163.0,7.49
A002,2026-11-09,1705,164.0,8.71
A002,2026-11-09,1706,163.0,7.4
A002,2026-11-09,1707,167.0,8.64
A002,2026-11-09,1708,162.0,7.75
A002,2026-11-09,1709,163.0,8.34
A002,2026-11-09,1710,162.0,8.94
A002,2026-11-09,1711,163.0,9.97
A002,2026-11-09,1712,166.0,7.96
A002,2026-11-09,1713,167.0,8.53
A002,2026-11-09,1714,163.0,8.2
A002,2026-11-09,1715,163.0,8.12
A002,2026-11-09,1716,162.0,8.23
A002,2026-11-09,1717,167.0,9.17
A002,2026-11-09,1718,167.0,8.4
A002,2026-11-09,1719,165.0,10.06
A002,2026-11-09,1720,162.0,8.98
A002,2026-11-09,1721,163.0,8.15
A002,2026-11-09,1722,166.0,8.55
A002,2026-11-09,1723,167.0,8.31
A002,2026-11-09,1724,161.0,9.3
A002,2026-11-09,1725,165.0,7.86
A002,2026-11-09,1726,169.0,8.06
A002,2026-11-09,1727,166.0,8.53
A002,2026-11-09,1728,169.0,9.32
A002,2026-11-09,1729,168.0,9.68
A002,2026-11-09,1730,164.0,9.79
A002,2026-11-09,1731,166.0,9.31
A002,2026-11-09,1732,167.0,8.97
A002,2026-11-09,1733,165.0,9.52
A002,2026-11-09,1734,165.0,8.39
A002,2026-11-09,1735,170.0,8.0
A002,2026-11-09,1736,166.0,9.4
A002,2026-11-09,1737,170.0,8.56
A002,2026-11-09,1738,167.0,9.15
A002,2026-11-09,1739,168.0,9.3
A002,2026-11-09,1740,170.0,9.41
A002,2026-11-09,1741,167.0,9.85
A002,2026-11-09,1742,170.0,9.82
A002,2026-11-09,1743,165.0,9.47
A002,2026-11-09,1744,170.0,9.12
A002,2026-11-09,1745,165.0,9.49
A002,2026-11-09,1746,169.0,9.1
A002,2026-11-09,1747,172.0,9.37
A002,2026-11-09,1748,171.0,11.1
A002,2026-11-09,1749,168.0,9.67
A002,2026-11-09,1750,168.0,9.87
A002,2026-11-09,1751,169.0,9.21
A002,2026-11-09,1752,171.0,10.28
A002,2026-11-09,1753,167.0,10.17
A002,2026-11-09,1754,172.0,10.21
A002,2026-11-09,1755,172.0,9.91
A002,2026-11-09,1756,171.0,10.44
A002,2026-11-09,1757,173.0,10.62
A002,2026-11-09,1758,173.0,10.07
A002,2026-11-09,1759,172.0,9.87
A002,2026-11-09,1760,169.0,10.51
A002,2026-11-09,1761,174.0,9.47
A002,2026-11-09,1762,172.0,9.62
A002,2026-11-09,1763,173.0,10.06
A002,2026-11-09,1764,175.0,9.08
A002,2026-11-09,1765,177.0,10.66
A002,2026-11-09,1766,174.0,9.63
A002,2026-11-09,1767,176.0,9.96
A002,2026-11-09,1768,172.0,10.16
A002,2026-11-09,1769,176.0,10.35
A002,2026-11-09,1770,175.0,10.15
A002,2026-11-09,1771,178.0,10.36
A002,2026-11-09,1772,175.0,10.4
A002,2026-11-09,1773,176.0,10.21
A002,2026-11-09,1774,179.0,10.05
A002,2026-11-09,1775,177.0,11.2
A002,2026-11-09,1776,175.0,9.33
A002,2026-11-09,1777,182.0,10.51
A002,2026-11-09,1778,175.0,10.39
A002,2026-11-09,1779,178.0,10.96
A002,2026-11-09,1780,179.0,9.87
A002,2026-11-09,1781,179.0,10.48
A002,2026-11-09,1782,178.0,10.76
A002,2026-11-09,1783,178.0,11.5
A002,2026-11-09,1784,178.0,11.09
A002,2026-11-09,1785,177.0,10.22
A002,2026-11-09,1786,184.0,10.67
A002,2026-11-09,1787,179.0,11.53
A002,2026-11-09,1788,181.0,10.31
A002,2026-11-09,1789,179.0,11.02
A002,2026-11-09,1790,180.0,11.1
A002,2026-11-09,1791,180.0,10.9
A002,2026-11-09,1792,178.0,12.79
A002,2026-11-09,1793,181.0,10.95
A002,2026-11-09,1794,180.0,11.5
A002,2026-11-09,1795,184.0,10.81
A002,2026-11-09,1796,179.0,11.61
A002,2026-11-09,1797,181.0,11.85
A002,2026-11-09,1798,180.0,11.01
A002,2026-11-09,1799,185.0,11.36
A002,2026-11-09,1800,181.0,10.88
A002,2026-11-09,1801,184.0,10.76
A002,2026-11-09,1802,185.0,12.1
A002,2026-11-09,1803,183.0,11.17
A002,2026-11-09,1804,180.0,10.08
A002,2026-11-09,1805,180.0,12.61
A002,2026-11-09,1806,185.0,11.1
A002,2026-11-09,1807,181.0,11.46
A002,2026-11-09,1808,184.0,12.61
A002,2026-11-09,1809,184.0,11.57
A002,2026-11-09,1810,185.0,11.58
A002,2026-11-09,1811,185.0,10.96
A002,2026-11-09,1812,182.0,10.74
A002,2026-11-09,1813,182.0,11.64
A002,2026-11-09,1814,186.0,11.98
A002,2026-11-09,1815,183.0,11.96
A002,2026-11-09,1816,179.0,11.51
A002,2026-11-09,1817,186.0,11.83
A002,2026-11-09,1818,183.0,10.73
A002,2026-11-09,1819,186.0,12.13
A002,2026-11-09,1820,188.0,11.96
A002,2026-11-09,1821,185.0,13.06
A002,2026-11-09,1822,187.0,11.9
A002,2026-11-09,1823,186.0,11.34
A002,2026-11-09,1824,189.0,11.89
A002,2026-11-09,1825,184.0,11.73
A002,2026-11-09,1826,186.0,12.2
A002,2026-11-09,1827,187.0,11.97
A002,2026-11-09,1828,185.0,11.2
A002,2026-11-09,1829,188.0,10.98
A002,2026-11-09,1830,185.0,12.13
A002,2026-11-09,1831,190.0,12.81
A002,2026-11-09,1832,190.0,12.03
A002,2026-11-09,1833,187.0,12.48
A002,2026-11-09,1834,187.0,12.6
A002,2026-11-09,1835,188.0,12.16
A002,2026-11-09,1836,184.0,11.51
A002,2026-11-09,1837,183.0,12.12
A002,2026-11-09,1838,189.0,12.72
A002,2026-11-09,1839,187.0,12.32
A002,2026-11-09,1840,186.0,12.45
A002,2026-11-09,1841,186.0,11.72
A002,2026-11-09,1842,181.0,11.87
A002,2026-11-09,1843,186.0,11.92
A002,2026-11-09,1844,184.0,11.95
A002,2026-11-09,1845,188.0,12.68
A002,2026-11-09,1846,188.0,10.56
A002,2026-11-09,1847,187.0,11.98
A002,2026-11-09,1848,187.0,11.91
A002,2026-11-09,1849,183.0,11.12
A002,2026-11-09,1850,187.0,12.34
A002,2026-11-09,1851,187.0,11.49
A002,2026-11-09,1852,188.0,11.7
A002,2026-11-09,1853,190.0,13.01
A002,2026-11-09,1854,182.0,12.49
A002,2026-11-09,1855,185.0,12.22
A002,2026-11-09,1856,184.0,12.09
A002,2026-11-09,1857,185.0,11.74
A002,2026-11-09,1858,185.0,13.03
A002,2026-11-09,1859,184.0,12.29
A002,2026-11-09,1860,187.0,11.34
A002,2026-11-09,1861,182.0,10.93
A002,2026-11-09,1862,182.0,12.09
A002,2026-11-09,1863,182.0,11.7
A002,2026-11-09,1864,184.0,10.85
A002,2026-11-09,1865,182.0,11.95
A002,2026-11-09,1866,184.0,11.51
A002,2026-11-09,1867,183.0,11.96
A002,2026-11-09,1868,182.0,11.89
A002,2026-11-09,1869,185.0,11.23
A002,2026-11-09,1870,183.0,11.95
A002,2026-11-09,1871,185.0,11.25
A002,2026-11-09,1872,183.0,11.26
A002,2026-11-09,1873,183.0,11.17
A002,2026-11-09,1874,182.0,12.14
A002,2026-11-09,1875,182.0,11.27
A002,2026-11-09,1876,184.0,12.23
A002,2026-11-09,1877,181.0,12.45
A002,2026-11-09,1878,183.0,10.9
A002,2026-11-09,1879,180.0,9.56
A002,2026-11-09,1880,183.0,11.91
A002,2026-11-09,1881,180.0,11.05
A002,2026-11-09,1882,183.0,10.7
A002,2026-11-09,1883,181.0,10.84
A002,2026-11-09,1884,184.0,10.91
A002,2026-11-09,1885,178.0,11.9
A002,2026-11-09,1886,177.0,11.19
A002,2026-11-09,1887,179.0,11.83
A002,2026-11-09,1888,177.0,11.32
A002,2026-11-09,1889,177.0,10.8
A002,2026-11-09,1890,181.0,10.72
A002,2026-11-09,1891,179.0,11.25
A002,2026-11-09,1892,178.0,11.37
A002,2026-11-09,1893,178.0,11.44
A002,2026-11-09,1894,177.0,10.65
A002,2026-11-09,1895,181.0,10.87
A002,2026-11-09,1896,176.0,11.08
A002,2026-11-09,1897,175.0,10.46
A002,2026-11-09,1898,179.0,9.97
A002,2026-11-09,1899,177.0,10.13
A002,2026-11-09,1900,181.0,10.43
A002,2026-11-09,1901,176.0,10.94
A002,2026-11-09,1902,178.0,11.26
A002,2026-11-09,1903,178.0,9.65
A002,2026-11-09,1904,175.0,10.07
A002,2026-11-09,1905,174.0,10.17
A002,2026-11-09,1906,177.0,10.82
A002,2026-11-09,1907,176.0,9.99
A002,2026-11-09,1908,172.0,10.01
A002,2026-11-09,1909,172.0,9.38
A002,2026-11-09,1910,169.0,10.48
A002,2026-11-09,1911,175.0,10.06
A002,2026-11-09,1912,173.0,9.72
A002,2026-11-09,1913,173.0,9.92
A002,2026-11-09,1914,170.0,10.71
A002,2026-11-09,1915,171.0,9.4
A002,2026-11-09,1916,172.0,9.46
A002,2026-11-09,1917,171.0,10.67
A002,2026-11-09,1918,173.0,9.93
A002,2026-11-09,1919,173.0,10.25
A002,2026-11-09,1920,177.0,10.05
A002,2026-11-09,1921,172.0,9.75
A002,2026-11-09,1922,174.0,9.52
A002,2026-11-09,1923,170.0,10.2
A002,2026-11-09,1924,168.0,10.36
A002,2026-11-09,1925,170.0,10.27
A002,2026-11-09,1926,167.0,8.88
A002,2026-11-09,1927,170.0,10.33
A002,2026-11-09,1928,169.0,9.3
A002,2026-11-09,1929,166.0,9.03
A002,2026-11-09,1930,173.0,9.34
A002,2026-11-09,1931,168.0,9.91
A002,2026-11-09,1932,166.0,9.7
A002,2026-11-09,1933,171.0,9.19
A002,2026-11-09,1934,167.0,9.81
A002,2026-11-09,1935,171.0,9.36
A002,2026-11-09,1936,167.0,8.9
A002,2026-11-09,1937,167.0,8.79
A002,2026-11-09,1938,169.0,9.43
A002,2026-11-09,1939,169.0,9.1
A002,2026-11-09,1940,169.0,8.3
A002,2026-11-09,1941,167.0,9.6
A002,2026-11-09,1942,168.0,8.78
A002,2026-11-09,1943,168.0,9.99
A002,2026-11-09,1944,167.0,8.17
A002,2026-11-09,1945,166.0,8.87
A002,2026-11-09,1946,164.0,8.54
A002,2026-11-09,1947,167.0,8.34
A002,2026-11-09,1948,166.0,8.61
A002,2026-11-09,1949,165.0,9.94
A002,2026-11-09,1950,168.0,8.94
A002,2026-11-09,1951,163.0,8.36
A002,2026-11-09,1952,169.0,7.71
A002,2026-11-09,1953,165.0,7.76
A002,2026-11-09,1954,166.0,8.45
A002,2026-11-09,1955,164.0,8.37
A002,2026-11-09,1956,162.0,8.59
A002,2026-11-09,1957,165.0,7.35
A002,2026-11-09,1958,165.0,8.64
A002,2026-11-09,1959,166.0,9.29
A002,2026-11-09,1960,164.0,9.63
A002,2026-11-09,1961,160.0,7.5
A002,2026-11-09,1962,161.0,8.15
A002,2026-11-09,1963,168.0,8.1
A002,2026-11-09,1964,162.0,8.69
A002,2026-11-09,1965,167.0,7.85
A002,2026-11-09,1966,162.0,9.58
A002,2026-11-09,1967,164.0,8.59
A002,2026-11-09,1968,165.0,8.48
A002,2026-11-09,1969,162.0,9.5
A002,2026-11-09,1970,167.0,8.53
A002,2026-11-09,1971,164.0,8.77
A002,2026-11-09,1972,165.0,8.07
A002,2026-11-09,1973,163.0,7.69
A002,2026-11-09,1974,165.0,8.15
A002,2026-11-09,1975,167.0,9.82
A002,2026-11-09,1976,163.0,8.88
A002,2026-11-09,1977,167.0,8.67
A002,2026-11-09,1978,162.0,7.91
